file,row,record_id,plant_name,filled_family
normalized_data/hostplants.csv,459,hostplant-000455,コマツナ,アブラナ科
normalized_data/hostplants.csv,461,hostplant-000457,ハクサイ,アブラナ科
normalized_data/hostplants.csv,468,hostplant-000464,フヨウ,アオイ科
normalized_data/hostplants.csv,469,hostplant-000465,タチアオイ,アオイ科
normalized_data/hostplants.csv,470,hostplant-000466,ヤナギ類,ヤナギ科
normalized_data/hostplants.csv,471,hostplant-000467,ポプラ類,ヤナギ科
normalized_data/hostplants.csv,472,hostplant-000468,ヤナギ類,ヤナギ科
normalized_data/hostplants.csv,473,hostplant-000469,ポプラ類,ヤナギ科
normalized_data/hostplants.csv,474,hostplant-000470,ヤナギ類,ヤナギ科
normalized_data/hostplants.csv,475,hostplant-000471,ポプラ類,ヤナギ科
normalized_data/hostplants.csv,476,hostplant-000472,ヤナギ類,ヤナギ科
normalized_data/hostplants.csv,477,hostplant-000473,ポプラ類,ヤナギ科
normalized_data/hostplants.csv,619,hostplant-000617,サワシバ,カバノキ科
normalized_data/hostplants.csv,622,hostplant-000622,カマツカ,バラ科
normalized_data/hostplants.csv,623,hostplant-000623,ノグルミ,クルミ科
normalized_data/hostplants.csv,629,hostplant-000631,ダケカンバ,カバノキ科
normalized_data/hostplants.csv,631,hostplant-000633,ブナ,ブナ科
normalized_data/hostplants.csv,632,hostplant-000634,イヌブナ,ブナ科
normalized_data/hostplants.csv,634,hostplant-000638,ダケカンバ,カバノキ科
normalized_data/hostplants.csv,638,hostplant-000643,ヤシャブシ,カバノキ科
normalized_data/hostplants.csv,642,hostplant-000647,ダケカンバ,カバノキ科
normalized_data/hostplants.csv,643,hostplant-000648,ウダイカンバ,カバノキ科
normalized_data/hostplants.csv,645,hostplant-000651,アカガシ,ブナ科
normalized_data/hostplants.csv,650,hostplant-000656,アベマキ,ブナ科
normalized_data/hostplants.csv,651,hostplant-000657,スダジイ,ブナ科
normalized_data/hostplants.csv,652,hostplant-000658,ヌルデ,ウルシ科
normalized_data/hostplants.csv,654,hostplant-000660,ヤマウルシ,ウルシ科
normalized_data/hostplants.csv,661,hostplant-000669,クマノミズキ,ミズキ科
normalized_data/hostplants.csv,666,hostplant-000676,クマノミズキ,ミズキ科
normalized_data/hostplants.csv,668,hostplant-000679,クマノミズキ,ミズキ科
normalized_data/hostplants.csv,671,hostplant-000682,ウラジロガシ,ブナ科
normalized_data/hostplants.csv,676,hostplant-000687,ズミ,バラ科
normalized_data/hostplants.csv,704,hostplant-000719,モミジイチゴ,バラ科
normalized_data/hostplants.csv,705,hostplant-000720,エビガライチゴ,バラ科
normalized_data/hostplants.csv,711,hostplant-000727,コゴメウツギ,バラ科
normalized_data/hostplants.csv,716,hostplant-000734,クサイチゴ,バラ科
normalized_data/hostplants.csv,717,hostplant-000735,フユイチゴ,バラ科
normalized_data/hostplants.csv,718,hostplant-000736,モミジイチゴ,バラ科
normalized_data/hostplants.csv,721,hostplant-000740,クマシデ,カバノキ科
normalized_data/hostplants.csv,731,hostplant-000753,ソメイヨシノ,バラ科
normalized_data/hostplants.csv,739,hostplant-000763,アカガシ,ブナ科
normalized_data/hostplants.csv,743,hostplant-000768,アカガシ,ブナ科
normalized_data/hostplants.csv,750,hostplant-000776,シラカンバ,カバノキ科
normalized_data/hostplants.csv,790,hostplant-000825,クチナシ,アカネ科
normalized_data/hostplants.csv,793,hostplant-000829,ガガイモ,キョウチクトウ科
normalized_data/hostplants.csv,802,hostplant-000840,ツルウメモドキ,ニシキギ科
normalized_data/hostplants.csv,806,hostplant-000844,イヌコリヤナギ,ヤナギ科
normalized_data/hostplants.csv,809,hostplant-000847,コマユミ,ニシキギ科
normalized_data/hostplants.csv,810,hostplant-000848,ヒロハツリバナ,ニシキギ科
normalized_data/hostplants.csv,813,hostplant-000851,コマユミ,ニシキギ科
normalized_data/hostplants.csv,815,hostplant-000854,ハリツルマサキ,ニシキギ科
normalized_data/hostplants.csv,821,hostplant-000860,コマユミ,ニシキギ科
normalized_data/hostplants.csv,824,hostplant-000863,ソメイヨシノ,バラ科
normalized_data/hostplants.csv,831,hostplant-000870,ヤブツバキ,ツバキ科
normalized_data/hostplants.csv,833,hostplant-000872,ナツツバキ,ツバキ科
normalized_data/hostplants.csv,834,hostplant-000873,ヒメシャラ,ツバキ科
normalized_data/hostplants.csv,835,hostplant-000874,ヤブツバキ,ツバキ科
normalized_data/hostplants.csv,844,hostplant-000883,ズミ,バラ科
normalized_data/hostplants.csv,845,hostplant-000884,マメザクラ,バラ科
normalized_data/hostplants.csv,848,hostplant-000887,ソメイヨシノ,バラ科
normalized_data/hostplants.csv,849,hostplant-000888,カスミザクラ,バラ科
normalized_data/hostplants.csv,850,hostplant-000889,マメザクラ,バラ科
normalized_data/hostplants.csv,855,hostplant-000894,マメザクラ,バラ科
normalized_data/hostplants.csv,856,hostplant-000895,カスミザクラ,バラ科
normalized_data/hostplants.csv,858,hostplant-000897,ズミ,バラ科
normalized_data/hostplants.csv,860,hostplant-000899,ソメイヨシノ,バラ科
normalized_data/hostplants.csv,861,hostplant-000900,マメザクラ,バラ科
normalized_data/hostplants.csv,863,hostplant-000902,ズミ,バラ科
normalized_data/hostplants.csv,865,hostplant-000904,ヤマネコヤナギ,ヤナギ科
normalized_data/hostplants.csv,867,hostplant-000906,ヤナギ属,ヤナギ科
normalized_data/hostplants.csv,869,hostplant-000908,ヤシャブシ,カバノキ科
normalized_data/hostplants.csv,870,hostplant-000909,ヒメヤシャブシ,カバノキ科
normalized_data/hostplants.csv,877,hostplant-000916,アベマキ,ブナ科
normalized_data/hostplants.csv,879,hostplant-000918,アオハダ,モチノキ科
normalized_data/hostplants.csv,884,hostplant-000923,イヌツゲ,モチノキ科
normalized_data/hostplants.csv,886,hostplant-000925,アオハダ,モチノキ科
normalized_data/hostplants.csv,887,hostplant-000926,ミヤマウメモドキ,モチノキ科
normalized_data/hostplants.csv,895,hostplant-000934,アオハダ,モチノキ科
normalized_data/hostplants.csv,900,hostplant-000939,イヌツゲ,モチノキ科
normalized_data/hostplants.csv,903,hostplant-000942,イヌツゲ,モチノキ科
normalized_data/hostplants.csv,904,hostplant-000943,クロガネモチ,モチノキ科
normalized_data/hostplants.csv,911,hostplant-000950,イヌツゲ,モチノキ科
normalized_data/hostplants.csv,916,hostplant-000955,マルバハギ,マメ科
normalized_data/hostplants.csv,917,hostplant-000956,メドハギ,マメ科
normalized_data/hostplants.csv,919,hostplant-000958,ホウオウボク,マメ科
normalized_data/hostplants.csv,920,hostplant-000959,ソウシジュ,マメ科
normalized_data/hostplants.csv,922,hostplant-000961,オノエヤナギ,ヤナギ科
normalized_data/hostplants.csv,923,hostplant-000962,シダレヤナギ,ヤナギ科
normalized_data/hostplants.csv,927,hostplant-000966,ハイマツ,マツ科
normalized_data/hostplants.csv,931,hostplant-000970,クロマメノキ,ツツジ科
normalized_data/hostplants.csv,951,hostplant-000990,アオモジ,クスノキ科
normalized_data/hostplants.csv,952,hostplant-000991,クロモジ,クスノキ科
normalized_data/hostplants.csv,953,hostplant-000992,ダンコウバイ,クスノキ科
normalized_data/hostplants.csv,955,hostplant-000994,カキノキ,カキノキ科
normalized_data/hostplants.csv,959,hostplant-000998,イヌマキ,マキ科
normalized_data/hostplants.csv,962,hostplant-001001,コブシ,モクレン科
normalized_data/hostplants.csv,967,hostplant-001006,ミヤマキリシマ,ツツジ科
normalized_data/hostplants.csv,970,hostplant-001009,イソツツジ,ツツジ科
normalized_data/hostplants.csv,973,hostplant-001012,ハナヒリノキ,ツツジ科
normalized_data/hostplants.csv,977,hostplant-001016,トドマツ,マツ科
normalized_data/hostplants.csv,990,hostplant-001029,マメザクラ,バラ科
normalized_data/hostplants.csv,991,hostplant-001030,ズミ,バラ科
normalized_data/hostplants.csv,1009,hostplant-001048,コマユミ,ニシキギ科
normalized_data/hostplants.csv,1012,hostplant-001051,コマユミ,ニシキギ科
normalized_data/hostplants.csv,1015,hostplant-001054,クロヅル,ニシキギ科
normalized_data/hostplants.csv,1020,hostplant-001059,ダンコウバイ,クスノキ科
normalized_data/hostplants.csv,1025,hostplant-001064,ソメイヨシノ,バラ科
normalized_data/hostplants.csv,1037,hostplant-001076,ヒメヤシャブシ,カバノキ科
normalized_data/hostplants.csv,1042,hostplant-001081,ズミ,バラ科
normalized_data/hostplants.csv,1044,hostplant-001083,カイドウ,バラ科
normalized_data/hostplants.csv,1045,hostplant-001084,カマツカ,バラ科
normalized_data/hostplants.csv,1050,hostplant-001089,ダンコウバイ,クスノキ科
normalized_data/hostplants.csv,1060,hostplant-001099,オオバクロモジ,クスノキ科
normalized_data/hostplants.csv,1072,hostplant-001111,ノブドウ,ブドウ科
normalized_data/hostplants.csv,1073,hostplant-001112,サンカクヅル,ブドウ科
normalized_data/hostplants.csv,1081,hostplant-001120,ブナ,ブナ科
normalized_data/hostplants.csv,1091,hostplant-001130,アベマキ,ブナ科
normalized_data/hostplants.csv,1100,hostplant-001139,ソメイヨシノ,バラ科
normalized_data/hostplants.csv,1108,hostplant-001147,ヒロハツリバナ,ニシキギ科
normalized_data/hostplants.csv,1115,hostplant-001154,イボタノキ,モクセイ科
normalized_data/hostplants.csv,1116,hostplant-001155,ハシドイ,モクセイ科
normalized_data/hostplants.csv,1119,hostplant-001158,ツルウメモドキ,ニシキギ科
normalized_data/hostplants.csv,1121,hostplant-001160,コマユミ,ニシキギ科
normalized_data/hostplants.csv,1122,hostplant-001161,ツルマサキ,ニシキギ科
normalized_data/hostplants.csv,1125,hostplant-001164,イヌツゲ,モチノキ科
normalized_data/hostplants.csv,1127,hostplant-001166,アオハダ,モチノキ科
normalized_data/hostplants.csv,1135,hostplant-001174,ゴンズイ,ミツバウツギ科
normalized_data/hostplants.csv,1151,hostplant-001190,ノイバラ,バラ科
normalized_data/hostplants.csv,1152,hostplant-001191,サンショウバラ,バラ科
normalized_data/hostplants.csv,1156,hostplant-001195,シキミ,マツブサ科
normalized_data/hostplants.csv,1158,hostplant-001197,クマワラビ,オシダ科
normalized_data/hostplants.csv,1163,hostplant-001202,ノイバラ,バラ科
normalized_data/hostplants.csv,1173,hostplant-001212,ヤマモミジ,ムクロジ科
normalized_data/hostplants.csv,1176,hostplant-001215,ヤマモミジ,ムクロジ科
normalized_data/hostplants.csv,1177,hostplant-001216,ハウチワカエデ,ムクロジ科
normalized_data/hostplants.csv,1179,hostplant-001218,クマシデ,カバノキ科
normalized_data/hostplants.csv,1195,hostplant-001234,ドウダンツツジ,ツツジ科
normalized_data/hostplants.csv,1205,hostplant-001245,ネズミモチ,モクセイ科
normalized_data/hostplants.csv,1210,hostplant-001250,ホオノキ,モクレン科
normalized_data/hostplants.csv,1214,hostplant-001254,ヤマコウバシ,クスノキ科
normalized_data/hostplants.csv,1215,hostplant-001255,ダンコウバイ,クスノキ科
normalized_data/hostplants.csv,1238,hostplant-001279,ダケカンバ,カバノキ科
normalized_data/hostplants.csv,1281,hostplant-001315,ソメイヨシノ,バラ科
normalized_data/hostplants.csv,1289,hostplant-001323,カシグルミ,クルミ科
normalized_data/hostplants.csv,1290,hostplant-001324,ノグルミ,クルミ科
normalized_data/hostplants.csv,1297,hostplant-001331,ソメイヨシノ,バラ科
normalized_data/hostplants.csv,1316,hostplant-001351,マテバシイ,ブナ科
normalized_data/hostplants.csv,1317,hostplant-001352,ブナ,ブナ科
normalized_data/hostplants.csv,1328,hostplant-001365,センニンソウ,キンポウゲ科
normalized_data/hostplants.csv,1343,hostplant-001380,サクラ類,バラ科
normalized_data/hostplants.csv,1344,hostplant-001381,ズミ,バラ科
normalized_data/hostplants.csv,1345,hostplant-001382,アズキナシ,バラ科
normalized_data/hostplants.csv,1348,hostplant-001385,イヌタデ,タデ科
normalized_data/hostplants.csv,1353,hostplant-001390,ミチヤナギ,タデ科
normalized_data/hostplants.csv,1354,hostplant-001391,イヌタデ,タデ科
normalized_data/hostplants.csv,1356,hostplant-001393,ギシギシ,タデ科
normalized_data/hostplants.csv,1358,hostplant-001395,ミズヒキ,タデ科
normalized_data/hostplants.csv,1371,hostplant-001408,ネズミモチ,モクセイ科
normalized_data/hostplants.csv,1375,hostplant-001412,イボタノキ,モクセイ科
normalized_data/hostplants.csv,1402,hostplant-001439,タンポポ属,キク科
normalized_data/hostplants.csv,1457,hostplant-001495,レイシ,ムクロジ科
normalized_data/hostplants.csv,1480,hostplant-001518,ミツバ,セリ科
normalized_data/hostplants.csv,1486,hostplant-001524,ノイバラ,バラ科
normalized_data/hostplants.csv,1494,hostplant-001532,クロマメノキ,ツツジ科
normalized_data/hostplants.csv,1499,hostplant-001537,ブナ,ブナ科
normalized_data/hostplants.csv,1503,hostplant-001541,アベマキ,ブナ科
normalized_data/hostplants.csv,1508,hostplant-001546,カワヤナギ,ヤナギ科
normalized_data/hostplants.csv,1511,hostplant-001549,クマヤナギ,クロウメモドキ科
normalized_data/hostplants.csv,1526,hostplant-001564,ツルアジサイ,アジサイ科
normalized_data/hostplants.csv,1527,hostplant-001565,ガクアジサイ,アジサイ科
normalized_data/hostplants.csv,1528,hostplant-001566,イワガラミ,アジサイ科
normalized_data/hostplants.csv,1532,hostplant-001570,イワガラミ,アジサイ科
normalized_data/hostplants.csv,1536,hostplant-001574,マタタビ,マタタビ科
normalized_data/hostplants.csv,1545,hostplant-001583,ヒメヤシャブシ,カバノキ科
normalized_data/hostplants.csv,1546,hostplant-001584,クマシデ,カバノキ科
normalized_data/hostplants.csv,1548,hostplant-001586,ヤマモミジ,ムクロジ科
normalized_data/hostplants.csv,1549,hostplant-001587,ハウチワカエデ,ムクロジ科
normalized_data/hostplants.csv,1551,hostplant-001589,コハウチワカエデ,ムクロジ科
normalized_data/hostplants.csv,1556,hostplant-001594,ノブドウ,ブドウ科
normalized_data/hostplants.csv,1557,hostplant-001595,ヤブカラシ,ブドウ科
normalized_data/hostplants.csv,1560,hostplant-001598,サンカクヅル,ブドウ科
normalized_data/hostplants.csv,1562,hostplant-001600,キツリフネ,ツリフネソウ科
normalized_data/hostplants.csv,1586,hostplant-001624,クマシデ,カバノキ科
normalized_data/hostplants.csv,1588,hostplant-001626,イヌブナ,ブナ科
normalized_data/hostplants.csv,1595,hostplant-001633,ズミ,バラ科
normalized_data/hostplants.csv,1601,hostplant-001640,サワシバ,カバノキ科
normalized_data/hostplants.csv,1609,hostplant-001648,ヒメヤシャブシ,カバノキ科
normalized_data/hostplants.csv,1634,hostplant-001674,ホルトノキ,ホルトノキ科
normalized_data/hostplants.csv,1644,hostplant-001684,ストローブマツ,マツ科
normalized_data/hostplants.csv,1654,hostplant-001694,コゴメウツギ,バラ科
normalized_data/hostplants.csv,1664,hostplant-001704,アキノキリンソウ,キク科
normalized_data/hostplants.csv,1678,hostplant-001718,アキノキリンソウ,キク科
normalized_data/hostplants.csv,1679,hostplant-001719,ツワブキ,キク科
normalized_data/hostplants.csv,1680,hostplant-001720,ヨメナ,キク科
normalized_data/hostplants.csv,1719,hostplant-001759,イズセンリョウ,サクラソウ科
normalized_data/hostplants.csv,1730,hostplant-001770,センニンソウ,キンポウゲ科
normalized_data/hostplants.csv,1732,hostplant-001772,イズセンリョウ,サクラソウ科
normalized_data/hostplants.csv,1735,hostplant-001775,センニンソウ,キンポウゲ科
normalized_data/hostplants.csv,1741,hostplant-001781,スモモ,バラ科
normalized_data/hostplants.csv,1747,hostplant-001787,サクラ類,バラ科
normalized_data/hostplants.csv,1750,hostplant-001791,シダレヤナギ,ヤナギ科
normalized_data/hostplants.csv,1754,hostplant-001796,マツ,マツ科
normalized_data/hostplants.csv,1759,hostplant-001802,アベマキ,ブナ科
normalized_data/hostplants.csv,1765,hostplant-001809,ササ類,イネ科
normalized_data/hostplants.csv,1769,hostplant-001814,ササ類,イネ科
normalized_data/hostplants.csv,1780,hostplant-001826,ヒマラヤスギ,マツ科
normalized_data/hostplants.csv,1781,hostplant-001827,マツ,マツ科
normalized_data/hostplants.csv,1784,hostplant-001831,クスギ,ブナ科
normalized_data/hostplants.csv,1797,hostplant-001845,アベマキ,ブナ科
normalized_data/hostplants.csv,1815,hostplant-001864,イヌコリヤナギ,ヤナギ科
normalized_data/hostplants.csv,1821,hostplant-001870,サクラ類,バラ科
normalized_data/hostplants.csv,1826,hostplant-001879,ハコネウツギ,スイカズラ科
normalized_data/hostplants.csv,1829,hostplant-001882,キンギンボク,スイカズラ科
normalized_data/hostplants.csv,1834,hostplant-001887,ヤマグワ,クワ科
normalized_data/hostplants.csv,1843,hostplant-001897,ナツツバキ,ツバキ科
normalized_data/hostplants.csv,1845,hostplant-001900,サワフタギ,ハイノキ科
normalized_data/hostplants.csv,1850,hostplant-001906,ニワウルシ,ニガキ科
normalized_data/hostplants.csv,1852,hostplant-001908,キハダ,ミカン科
normalized_data/hostplants.csv,1892,hostplant-001955,ウルシ,ウルシ科
normalized_data/hostplants.csv,1905,hostplant-001970,クスギ,ブナ科
normalized_data/hostplants.csv,1920,hostplant-001987,ブナ,ブナ科
normalized_data/hostplants.csv,1924,hostplant-001992,イボタノキ,モクセイ科
normalized_data/hostplants.csv,1927,hostplant-001995,ネズミモチ,モクセイ科
normalized_data/hostplants.csv,1930,hostplant-001998,サツマイモ,ヒルガオ科
normalized_data/hostplants.csv,1933,hostplant-002001,フジマメ,マメ科
normalized_data/hostplants.csv,1952,hostplant-002025,ホオノキ,モクレン科
normalized_data/hostplants.csv,1973,hostplant-002049,イボタノキ,モクセイ科
normalized_data/hostplants.csv,1974,hostplant-002050,ハシドイ,モクセイ科
normalized_data/hostplants.csv,1976,hostplant-002053,イボタノキ,モクセイ科
normalized_data/hostplants.csv,1977,hostplant-002054,ハシドイ,モクセイ科
normalized_data/hostplants.csv,1979,hostplant-002057,イボタノキ,モクセイ科
normalized_data/hostplants.csv,1980,hostplant-002058,ハシドイ,モクセイ科
normalized_data/hostplants.csv,1987,hostplant-002066,クマシデ,カバノキ科
normalized_data/hostplants.csv,1994,hostplant-002073,ハギ類,マメ科
normalized_data/hostplants.csv,2003,hostplant-002083,サクラ類,バラ科
normalized_data/hostplants.csv,2005,hostplant-002085,アンズ,バラ科
normalized_data/hostplants.csv,2012,hostplant-002093,ドウダンツツジ,ツツジ科
normalized_data/hostplants.csv,2014,hostplant-002095,ドロヤナギ,ヤナギ科
normalized_data/hostplants.csv,2022,hostplant-002104,ドロヤナギ,ヤナギ科
normalized_data/hostplants.csv,2025,hostplant-002108,クチナシ,アカネ科
normalized_data/hostplants.csv,2026,hostplant-002109,アカミズキ,アカネ科
normalized_data/hostplants.csv,2029,hostplant-002113,ギョクシンカ,アカネ科
normalized_data/hostplants.csv,2030,hostplant-002114,クチナシ,アカネ科
normalized_data/hostplants.csv,2033,hostplant-002118,オミナエシ,スイカズラ科
normalized_data/hostplants.csv,2034,hostplant-002119,オトコエシ,オミナエシ科
normalized_data/hostplants.csv,2037,hostplant-002123,キンギンボク,スイカズラ科
normalized_data/hostplants.csv,2042,hostplant-002130,カギカズラ,アカネ科
normalized_data/hostplants.csv,2043,hostplant-002131,アカミズキ,アカネ科
normalized_data/hostplants.csv,2047,hostplant-002135,ノブドウ,ブドウ科
normalized_data/hostplants.csv,2049,hostplant-002137,サルナシ,マタタビ科
normalized_data/hostplants.csv,2051,hostplant-002140,ヤブカラシ,ブドウ科
normalized_data/hostplants.csv,2053,hostplant-002142,ノブドウ,ブドウ科
normalized_data/hostplants.csv,2058,hostplant-002147,カワラマツバ,アカネ科
normalized_data/hostplants.csv,2063,hostplant-002154,コンロンカ,アカネ科
normalized_data/hostplants.csv,2066,hostplant-002158,ヘクソカズラ,アカネ科
normalized_data/hostplants.csv,2076,hostplant-002171,ヘクソカズラ,アカネ科
normalized_data/hostplants.csv,2082,hostplant-002178,ホウセンカ,ツリフネソウ科
normalized_data/hostplants.csv,2088,hostplant-002184,ヤナギラン,アカバナ科
normalized_data/hostplants.csv,2090,hostplant-002186,カワラマツバ,アカネ科
normalized_data/hostplants.csv,2100,hostplant-002196,ノブドウ,ブドウ科
normalized_data/hostplants.csv,2103,hostplant-002200,ノブドウ,ブドウ科
normalized_data/hostplants.csv,2105,hostplant-002203,ヤマノイモ,ヤマノイモ科
normalized_data/hostplants.csv,2108,hostplant-002207,ヤブカラシ,ブドウ科
normalized_data/hostplants.csv,2112,hostplant-002211,テンナンショウ,サトイモ科
normalized_data/hostplants.csv,2115,hostplant-002217,ヤブカラシ,ブドウ科
normalized_data/hostplants.csv,2131,hostplant-002235,テンナンショウ,サトイモ科
normalized_data/hostplants.csv,2140,hostplant-002247,ヤマナラシ,ヤナギ科
normalized_data/hostplants.csv,2142,hostplant-002249,ヤマナラシ属,ヤナギ科
normalized_data/hostplants.csv,2145,hostplant-002252,ヤマナラシ属,ヤナギ科
normalized_data/hostplants.csv,2147,hostplant-002254,ヤマナラシ属,ヤナギ科
normalized_data/hostplants.csv,2149,hostplant-002256,ヤナギ類,ヤナギ科
normalized_data/hostplants.csv,2179,hostplant-002286,ブナ,ブナ科
normalized_data/hostplants.csv,2192,hostplant-002299,メダケ,イネ科
normalized_data/hostplants.csv,2201,hostplant-002308,アベマキ,ブナ科
normalized_data/hostplants.csv,2207,hostplant-002314,サクラ類,バラ科
normalized_data/hostplants.csv,2208,hostplant-002315,ズミ,バラ科
normalized_data/hostplants.csv,2214,hostplant-002321,サワフタギ,ハイノキ科
normalized_data/hostplants.csv,2216,hostplant-002323,ヒメシャラ,ツバキ科
normalized_data/hostplants.csv,2238,hostplant-002345,ブナ,ブナ科
normalized_data/hostplants.csv,2252,hostplant-002359,シラカンバ,カバノキ科
normalized_data/hostplants.csv,2255,hostplant-002362,ヤナギ,ヤナギ科
normalized_data/hostplants.csv,2257,hostplant-002364,ヤマナラシ,ヤナギ科
normalized_data/hostplants.csv,2258,hostplant-002365,ドロヤナギ,ヤナギ科
normalized_data/hostplants.csv,2265,hostplant-002372,カエデ属,ムクロジ科
normalized_data/hostplants.csv,2275,hostplant-002382,ヤシャブシ,カバノキ科
normalized_data/hostplants.csv,2276,hostplant-002383,ヒメヤシャブシ,カバノキ科
normalized_data/hostplants.csv,2277,hostplant-002384,オオバヤシャブシ,カバノキ科
normalized_data/hostplants.csv,2278,hostplant-002385,ツノハシバミ,カバノキ科
normalized_data/hostplants.csv,2280,hostplant-002387,サワシバ,カバノキ科
normalized_data/hostplants.csv,2281,hostplant-002388,クマシデ,カバノキ科
normalized_data/hostplants.csv,2299,hostplant-002406,ブナ,ブナ科
normalized_data/hostplants.csv,2314,hostplant-002421,ブナ,ブナ科
normalized_data/hostplants.csv,2323,hostplant-002430,ダケカンバ,カバノキ科
normalized_data/hostplants.csv,2324,hostplant-002431,シラカンバ,カバノキ科
normalized_data/hostplants.csv,2326,hostplant-002433,アズキナシ,バラ科
normalized_data/hostplants.csv,2328,hostplant-002435,ダケカンバ,カバノキ科
normalized_data/hostplants.csv,2329,hostplant-002436,ウダイカンバ,カバノキ科
normalized_data/hostplants.csv,2334,hostplant-002441,クマシデ,カバノキ科
normalized_data/hostplants.csv,2335,hostplant-002442,サワシバ,カバノキ科
normalized_data/hostplants.csv,2337,hostplant-002444,シラカンバ,カバノキ科
normalized_data/hostplants.csv,2338,hostplant-002445,ミズメ,カバノキ科
normalized_data/hostplants.csv,2340,hostplant-002447,ブナ,ブナ科
normalized_data/hostplants.csv,2344,hostplant-002451,クマシデ,カバノキ科
normalized_data/hostplants.csv,2349,hostplant-002456,アベマキ,ブナ科
normalized_data/hostplants.csv,2352,hostplant-002459,シラカンバ,カバノキ科
normalized_data/hostplants.csv,2355,hostplant-002462,ヤシャブシ,カバノキ科
normalized_data/hostplants.csv,2358,hostplant-002465,クマシデ,カバノキ科
normalized_data/hostplants.csv,2359,hostplant-002466,サワシバ,カバノキ科
normalized_data/hostplants.csv,2360,hostplant-002467,ミズメ,カバノキ科
normalized_data/hostplants.csv,2361,hostplant-002468,ハシバミ,カバノキ科
normalized_data/hostplants.csv,2362,hostplant-002469,ツノハシバミ,カバノキ科
normalized_data/hostplants.csv,2368,hostplant-002475,ダケカンバ,カバノキ科
normalized_data/hostplants.csv,2369,hostplant-002476,シラカンバ,カバノキ科
normalized_data/hostplants.csv,2374,hostplant-002481,ドロヤナギ,ヤナギ科
normalized_data/hostplants.csv,2377,hostplant-002484,シラカンバ,カバノキ科
normalized_data/hostplants.csv,2378,hostplant-002485,ダケカンバ,カバノキ科
normalized_data/hostplants.csv,2381,hostplant-002488,ダケカンバ,カバノキ科
normalized_data/hostplants.csv,2385,hostplant-002492,アズキナシ,バラ科
normalized_data/hostplants.csv,2392,hostplant-002499,カエデ類,ムクロジ科
normalized_data/hostplants.csv,2395,hostplant-002502,ヤシャブシ,カバノキ科
normalized_data/hostplants.csv,2409,hostplant-002516,アベマキ,ブナ科
normalized_data/hostplants.csv,2424,hostplant-002531,アベマキ,ブナ科
normalized_data/hostplants.csv,2427,hostplant-002534,ノブドウ,ブドウ科
normalized_data/hostplants.csv,2446,hostplant-002553,クロマメノキ,ツツジ科
normalized_data/hostplants.csv,2447,hostplant-002554,エゾツツジ,ツツジ科
normalized_data/hostplants.csv,2449,hostplant-002556,ウラシマツツジ,ツツジ科
normalized_data/hostplants.csv,2486,hostplant-002593,ブナ,ブナ科
normalized_data/hostplants.csv,2488,hostplant-002595,カマツカ,バラ科
normalized_data/hostplants.csv,2492,hostplant-002599,セイヨウハコヤナギ,ヤナギ科
normalized_data/hostplants.csv,2493,hostplant-002600,ドロヤナギ,ヤナギ科
normalized_data/hostplants.csv,2496,hostplant-002603,ドロノキ,ヤナギ科
normalized_data/hostplants.csv,2502,hostplant-002609,ハシバミ,カバノキ科
normalized_data/hostplants.csv,2506,hostplant-002613,ビャクシン,ヒノキ科
normalized_data/hostplants.csv,2513,hostplant-002620,ヤナギ類,ヤナギ科
normalized_data/hostplants.csv,2532,hostplant-002639,マツ,マツ科
normalized_data/hostplants.csv,2542,hostplant-002649,サワグルミ,クルミ科
normalized_data/hostplants.csv,2558,hostplant-002665,イヌビワ,クワ科
normalized_data/hostplants.csv,2559,hostplant-002666,オオイタビ,クワ科
normalized_data/hostplants.csv,2614,hostplant-002721,チャノキ,ツバキ科
normalized_data/hostplants.csv,2664,hostplant-002771,モンパノキ,ムラサキ科
normalized_data/hostplants.csv,2683,hostplant-002790,ギシギシ,タデ科
normalized_data/hostplants.csv,2694,hostplant-002801,スイバ,タデ科
normalized_data/hostplants.csv,2718,hostplant-002825,スイバ,タデ科
normalized_data/hostplants.csv,2734,hostplant-002841,ギシギシ,タデ科
normalized_data/hostplants.csv,2744,hostplant-002851,アベマキ,ブナ科
normalized_data/hostplants.csv,2750,hostplant-002857,アベマキ,ブナ科
normalized_data/hostplants.csv,2768,hostplant-002875,スイバ,タデ科
normalized_data/hostplants.csv,2775,hostplant-002882,オオバイヌビワ,クワ科
normalized_data/hostplants.csv,2777,hostplant-002884,ガジュマル,クワ科
normalized_data/hostplants.csv,2779,hostplant-002886,ガジュマル,クワ科
normalized_data/hostplants.csv,2780,hostplant-002887,イヌビワ,クワ科
normalized_data/hostplants.csv,2784,hostplant-002891,ガジュマル,クワ科
normalized_data/hostplants.csv,2786,hostplant-002893,ガジュマル,クワ科
normalized_data/hostplants.csv,2789,hostplant-002896,モモタマナ,シクンシ科
normalized_data/hostplants.csv,2795,hostplant-002902,カバノキ属,カバノキ科
normalized_data/hostplants.csv,2799,hostplant-002906,シナノキ属,アオイ科
normalized_data/hostplants.csv,2800,hostplant-002907,サクラ属,バラ科
normalized_data/hostplants.csv,2810,hostplant-002917,コナラ属,ブナ科
normalized_data/hostplants.csv,2822,hostplant-002930,ブナ,ブナ科
normalized_data/hostplants.csv,2827,hostplant-002935,アカメガシワ,トウダイグサ科
