score,category,display_scope,profile_id,plant_name,scientific_name,family,family_latin,page,printed_page,source,current_value,expected_or_check,reason,evidence
72,ocr_page_missing,profile_candidate,plant-profile-004041,キバナシオガマ,Pedicularis oederi,ハマウツボ科,OROBANCHACEAE,220,,日本の野生植物 第2巻,220,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003326,キバナシャクナゲ,Rhododendron aureum,ツツジ科,ERICACEAE,135,,日本の野生植物 第2巻,135,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002535,キバナノコマノツメ,Viola binora,スミレ科,VIOLACEAE,28,,日本の野生植物 第2巻,28,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002895,キバナハタザオ,Sisymbrium luteum,アブラナ科,BRASSICACEAE,77,153,日本の野生植物 第2巻,77,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003636,キバナハマヒルガオ,Ipomoea violacea,キョウチクトウ科,APOCYNACEAE,167,,日本の野生植物 第2巻,167,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004433,キビシロタンポポ,Taraxacum hideoi,キク科,ASTERACEAE,265,529,日本の野生植物 第2巻,265,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002719,キブシ,Stachyurus praecox Siebold et Zucc.,キブシ科,STACHYURACEAE,49,97,日本の野生植物 第2巻,49,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002986,キブネダイオウ,Rumes nepalensis,タデ科,POLYGONACEAE,89,,日本の野生植物 第2巻,89,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003728,キュウリグサ,Trigonotis peduncularis,ムラサキ科,BORAGINACEAE,179,356,日本の野生植物 第2巻,179,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003581,キョウチクトウ,Nerium oleander,キョウチクトウ科,APOCYNACEAE,161,,日本の野生植物 第2巻,161,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004053,キヨスミウツボ,Phacellanthus tubiflorus,ハマウツボ科,OROBANCHACEAE,221,,日本の野生植物 第2巻,221,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003381,キヨスミミツバツツジ,Rhododendron kiyosumense,ツツジ科,ERICACEAE,138,,日本の野生植物 第2巻,138,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003875,キランソウ,Ajuga decumbens,シソ科,LAMIACEAE,199,397,日本の野生植物 第2巻,199,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004005,キリ,Paulownia tomentosa,キリ科,PAULOWNIACEAE,215,,日本の野生植物 第2巻,215,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004324,キリガミネトウヒレン,Saussurea kirigaminensis,キク科,ASTERACEAE,256,,日本の野生植物 第2巻,256,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004216,キリシマアザミ,Cirsium kirishimense,キク科,ASTERACEAE,249,497,日本の野生植物 第2巻,249,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004325,キリシマヒゴタイ,Saussurea seaposa,キク科,ASTERACEAE,256,,日本の野生植物 第2巻,256,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003165,キレンゲショウマ,Kirengeshoma palmata,アジサイ科,HYDRANGEACEAE,112,,日本の野生植物 第2巻,112,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004295,キンカアザミ,Cirsium muraii,キク科,ASTERACEAE,253,504,日本の野生植物 第2巻,253,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003688,キンギンナスビ,Solanum capsicoides,ナス科,SOLANACEAE,173,344,日本の野生植物 第2巻,173,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003689,キンギンナスビモドキ,,,,173,344,日本の野生植物 第2巻,173,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004842,キンギンボク,Lonicera morrowii,スイカズラ科,CAPRIFOLIACEAE,313,624,日本の野生植物 第2巻,313,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002601,キンシバイ,Hypericum patulum,オトギリソウ科,HYPERICACEAE,36,70,日本の野生植物 第2巻,36,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004335,キンプヒゴタイ,Saussurea kimbuensis,キク科,ASTERACEAE,257,512,日本の野生植物 第2巻,257,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004867,キンレイカ,Patrinia palmata,スイカズラ科,CAPRIFOLIACEAE,314,,日本の野生植物 第2巻,314,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002980,ギシギシ,Rumex japonicus,タデ科,POLYGONACEAE,89,177,日本の野生植物 第2巻,89,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004192,ギョウジャアザミ,Cirsium gyojanum,キク科,ASTERACEAE,248,494,日本の野生植物 第2巻,248,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003515,ギョクシンカ,Tarenna kotoensis,アカネ科,RUBIACEAE,153,304,日本の野生植物 第2巻,153,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002842,ギョボク,Crateva formosensis,フウチョウボク科,CAPPARACEAE,67,132,日本の野生植物 第2巻,67,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003139,ギンバイソウ,Deinanthe bifda,アジサイ科,HYDRANGEACEAE,109,,日本の野生植物 第2巻,109,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003305,ギンリョウソウ,Monotropastrum humile,ツツジ科,ERICACEAE,131,,日本の野生植物 第2巻,131,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003301,ギンリョウソウモドキ,Monotropa uniflora,ツツジ科,ERICACEAE,131,260,日本の野生植物 第2巻,131,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003407,ギーマ,Vaccinium wrightii,ツツジ科,ERICACEAE,141,281,日本の野生植物 第2巻,141,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003827,クガイソウ,Veronicastrum sibiricum f. glabratum,オオバコ科,PLANTAGINACEAE,191,381,日本の野生植物 第2巻,191,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003655,クコ,Lycium chinense,ナス科,SOLANACEAE,170,338,日本の野生植物 第2巻,170,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003140,クサアジサイ,Cardiandra alternifolia,アジサイ科,HYDRANGEACEAE,109,,日本の野生植物 第2巻,109,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003888,クサギ,Clerodendrum trichotomum,シソ科,LAMIACEAE,200,,日本の野生植物 第2巻,200,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003589,クサタチバナ,Vincetoxicum acuminatum,キョウチクトウ科,APOCYNACEAE,162,,日本の野生植物 第2巻,162,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004157,クサトベラ,Scaevola taccada,クサトベラ科,GOODENIACEAE,234,466,日本の野生植物 第2巻,234,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003596,クサナギオゴケ,Vincetoxicum katoi (Ohwi) Kitag.,キョウチクトウ科,APOCYNACEAE,163,324,日本の野生植物 第2巻,163,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004383,クサノオウバノギク,Crepidiastrum chelidoniifolium,キク科,ASTERACEAE,260,,日本の野生植物 第2巻,260,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003430,クサミズキ,Nothapodytes nimmoniana,クロタキカズラ科,ICACINACEAE,143,,日本の野生植物 第2巻,143,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004164,クサヤツデ,Diaspananthus uniflorus,キク科,ASTERACEAE,241,,日本の野生植物 第2巻,241,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003217,クサレダマ,Lysimachia vulgaris,サクラソウ科,PRIMULACEAE,120,,日本の野生植物 第2巻,120,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004434,クシバタンポポ,Taraxacum pectinatum,キク科,ASTERACEAE,265,529,日本の野生植物 第2巻,265,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003616,クシロネナシカズラ,Cuscuta europaea L.,ヒルガオ科,CONVOLVULACEAE,165,329,日本の野生植物 第2巻,165,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003021,クシロワチガイソウ,Pseudostellaria sylyatica,ナデシコ科,CARYOPHYLLACEAE,94,187,日本の野生植物 第2巻,94,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004222,クジュウアザミ,Cirsium kujuense,キク科,ASTERACEAE,249,,日本の野生植物 第2巻,249,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002868,クジラグサ,Deseurainia sophia,アブラナ科,BRASSICACEAE,74,146,日本の野生植物 第2巻,74,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002530,クスドイゲ,Xylosma congesta,ヤナギ科,SALICACEAE,26,,日本の野生植物 第2巻,26,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002758,クスノハカエデ,Acer itoanum,ムクロジ科,SAPINDACEAE,54,106,日本の野生植物 第2巻,54,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004567,クソニンジン,Artemisia annua,キク科,ASTERACEAE,281,560,日本の野生植物 第2巻,281,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003463,クチナシ,Gardenia jasminoides,アカネ科,RUBIACEAE,148,294,日本の野生植物 第2巻,148,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004030,クチナシグサ,Monoehasma sheareri,ハマウツボ科,OROBANCHACEAE,219,,日本の野生植物 第2巻,219,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003853,クチバシグサ,Bomuaya ruelloides,アゼナ科,LINDERNIACEAE,194,,日本の野生植物 第2巻,194,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003183,クニガミヒサカキ,Eurya zigzag,サカキ科,PENTAPHYLACACEAE,116,230,日本の野生植物 第2巻,116,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004095,クマツヅラ,Verbena offcinalis,クマツヅラ科,VERBENACEAE,227,,日本の野生植物 第2巻,227,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004674,クマノギク,Sphagneticola calendulacea,キク科,ASTERACEAE,291,,日本の野生植物 第2巻,291,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003128,クマノミズキ,Cornus macrophylla Wall.,ミズキ科,CORNACEAE,108,215,日本の野生植物 第2巻,108,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002607,クモイオトギリ,Hypericum hyugamontanum,オトギリソウ科,HYPERICACEAE,36,,日本の野生植物 第2巻,36,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002847,クモイナズナ,Arabis tanakana,アブラナ科,BRASSICACEAE,71,,日本の野生植物 第2巻,71,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004427,クモマタンポポ,Taraxacum yesoalpinum,キク科,ASTERACEAE,265,528,日本の野生植物 第2巻,265,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003239,クリンソウ,Primula japoniea,サクラソウ科,PRIMULACEAE,122,,日本の野生植物 第2巻,122,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002928,クリンユキフデ,Bistorta suffulta,タデ科,POLYGONACEAE,84,,日本の野生植物 第2巻,84,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004532,クルマギク,Aster tenuipes,キク科,ASTERACEAE,276,,日本の野生植物 第2巻,276,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003507,クルマバアカネ,Rubia cordifolia var. lancifolia,アカネ科,RUBIACEAE,152,303,日本の野生植物 第2巻,152,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003120,クルマバザクロソウ,Mollugo verticillata,ザクロソウ科,MOLLUGINACEAE,106,,日本の野生植物 第2巻,106,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003452,クルマバソウ,Galium odoratum,アカネ科,RUBIACEAE,147,,日本の野生植物 第2巻,147,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003957,クルマバナ,Clinopodium coreanum,シソ科,LAMIACEAE,209,,日本の野生植物 第2巻,209,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004169,クルマバハグマ,Pertya rigidula,キク科,ASTERACEAE,242,482,日本の野生植物 第2巻,242,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003453,クルマムグラ,Galium japonicum,アカネ科,RUBIACEAE,147,,日本の野生植物 第2巻,147,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003415,クロウスゴ,Vaccinium ovalifolium,ツツジ科,ERICACEAE,142,283,日本の野生植物 第2巻,142,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004103,クロガネモチ,Ilex rotunda,モチノキ科,AQUIFOLIACEAE,228,,日本の野生植物 第2巻,228,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003272,クロキ,Symplocos kuroki,ハイノキ科,SYMPLOCACEAE,126,250,日本の野生植物 第2巻,126,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004104,クロソヨゴ,Iex sugerokii,モチノキ科,AQUIFOLIACEAE,228,,日本の野生植物 第2巻,228,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003431,クロタキカズラ,Hosiea japonica,クロタキカズラ科,ICACINACEAE,143,,日本の野生植物 第2巻,143,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002621,クロテンシラトリオトギリ,Hypericum watanabei,オトギリソウ科,HYPERICACEAE,37,72,日本の野生植物 第2巻,37,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004341,クロトウヒレン,Saussurea sessiliflora,キク科,ASTERACEAE,257,513,日本の野生植物 第2巻,257,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003273,クロバイ,Symplocos prunifolia,ハイノキ科,SYMPLOCACEAE,126,250,日本の野生植物 第2巻,126,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004749,クロバナウマノミツバ,Sanieula rubriflora,セリ科,APIACEAE,301,,日本の野生植物 第2巻,301,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003988,クロバナヒキオコシ,Isodon trichocarpus,シソ科,LAMIACEAE,213,424,日本の野生植物 第2巻,213,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002752,クロビイタヤ,Acer mniyabei,ムクロジ科,SAPINDACEAE,53,,日本の野生植物 第2巻,53,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003426,クロマメノキ,Vaccinium uliginosum,ツツジ科,ERICACEAE,142,,日本の野生植物 第2巻,142,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003262,クロミノサワフタギ,Symploeos tanakana,ハイノキ科,SYMPLOCACEAE,125,,日本の野生植物 第2巻,125,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003263,クロミノニシゴリ,Symplocos paniculata,ハイノキ科,SYMPLOCACEAE,125,,日本の野生植物 第2巻,125,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003808,クワガタソウ,Veronica miqueliana,オオバコ科,PLANTAGINACEAE,190,378,日本の野生植物 第2巻,190,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002650,グンナイフウロ,Geranium onoei,フウロソウ科,GERANIACEAE,39,,日本の野生植物 第2巻,39,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003809,グンバイヅル,Veronica onoei,オオバコ科,PLANTAGINACEAE,190,378,日本の野生植物 第2巻,190,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002902,グンバイナズナ,Thlaspi arvense,アブラナ科,BRASSICACEAE,78,,日本の野生植物 第2巻,78,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003628,グンバイヒルガオ,Ipomoea pes-caprae,ヒルガオ科,CONVOLVULACEAE,167,332,日本の野生植物 第2巻,167,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003735,ケアオダモ,Fraxinus lanuginosa f. lanuginosa,モクセイ科,OLEACEAE,180,359,日本の野生植物 第2巻,180,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003679,ケイヌホオズキ,Solanum sarrachoides,ナス科,SOLANACEAE,172,,日本の野生植物 第2巻,172,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003071,ケイノコヅチ,Achyranthes aspera,ヒユ科,AMARANTHACEAE,99,196,日本の野生植物 第2巻,99,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003857,ケウリクサ,Vandellia viseosa,アゼナ科,LINDERNIACEAE,195,,日本の野生植物 第2巻,195,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002693,ケゴンアカバナ,Epilobium amurense,アカバナ科,ONAGRACEAE,44,,日本の野生植物 第2巻,44,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003994,ケサヤバナ,Plectranthus formosanus,シソ科,LAMIACEAE,213,,日本の野生植物 第2巻,213,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002509,ケショウヤナギ,Salix arbutifolia,ヤナギ科,SALICACEAE,23,,日本の野生植物 第2巻,23,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004581,ケショウヨモギ,Artemisia codonoeephala,キク科,ASTERACEAE,281,,日本の野生植物 第2巻,281,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004523,ケシロヨメナ,,,,276,550,日本の野生植物 第2巻,276,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003476,ケシンテンルリミノキ,Lasianthus curtisii,アカネ科,RUBIACEAE,149,,日本の野生植物 第2巻,149,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002955,ケタデ,Persicaria barbata,タデ科,POLYGONACEAE,87,,日本の野生植物 第2巻,87,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004737,ケチドメグサ,Hydrocotyle dichondrioides,ウコギ科,ARALIACEAE,299,,日本の野生植物 第2巻,299,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003652,ケチョウセンアサガオ,Datura wrightii,ナス科,SOLANACEAE,169,,日本の野生植物 第2巻,169,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003582,ケテイカカズラ,Trachelospermum jasminoides,キョウチクトウ科,APOCYNACEAE,161,,日本の野生植物 第2巻,161,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003180,ケナガエサカキ,Adinandra yaeyamensis,サカキ科,PENTAPHYLACACEAE,115,,日本の野生植物 第2巻,115,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003497,ケニオイグサ,Oldenlandia tenelinora,アカネ科,RUBIACEAE,151,,日本の野生植物 第2巻,151,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002676,ケミヤマタニタデ,,,,43,85,日本の野生植物 第2巻,43,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004723,ケヤマウコギ,Eleutherococeus divaricatus,ウコギ科,ARALIACEAE,297,,日本の野生植物 第2巻,297,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004850,ケヨノミ,Lonicera caerulea,スイカズラ科,CAPRIFOLIACEAE,313,,日本の野生植物 第2巻,313,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003338,ケラマツツジ,Rhododendron scabrum,ツツジ科,ERICACEAE,136,271,日本の野生植物 第2巻,136,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003730,ケルリソウ,Trigonotis radicans,ムラサキ科,BORAGINACEAE,179,,日本の野生植物 第2巻,179,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004267,ゲイホクアザミ,Cirsium akimontamum,キク科,ASTERACEAE,251,,日本の野生植物 第2巻,251,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002775,ゲッキツ,Murraya paniculata,ミカン科,RUTACEAE,56,,日本の野生植物 第2巻,56,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003327,ゲンカイツツジ,Rhododendron mueronulafum,ツツジ科,ERICACEAE,135,,日本の野生植物 第2巻,135,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002554,ゲンジスミレ,Viola variegata,スミレ科,VIOLACEAE,30,58,日本の野生植物 第2巻,30,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002643,ゲンノショウコ,Geranium thunbergii,フウロソウ科,GERANIACEAE,39,76,日本の野生植物 第2巻,39,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003097,コアカザ,Chenopodium ficifolium,ヒユ科,AMARANTHACEAE,102,,日本の野生植物 第2巻,102,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003159,コアジサイ,Hortensia hirta,アジサイ科,HYDRANGEACEAE,112,222,日本の野生植物 第2巻,112,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003397,コアブラツツジ,Eakianthus nudipes,ツツジ科,ERICACEAE,139,,日本の野生植物 第2巻,139,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003567,コイケマ,Cynanchum wilfordii,キョウチクトウ科,APOCYNACEAE,160,318,日本の野生植物 第2巻,160,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003308,コイチヤクソウ,Orthilia secunda,ツツジ科,ERICACEAE,132,262,日本の野生植物 第2巻,132,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002893,コイヌガラシ,Rorippa cantoniensis (Lour.) Ohwi,アブラナ科,BRASSICACEAE,77,152,日本の野生植物 第2巻,77,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
