record_id,insect_id,japanese_name,note_type,reference_before,content_sha256,pdf_page,printed_page,review_decision,action_audit_id,source_scope,application_targets,excluded_targets,scope_decision_reason
note-999822,species-1244,エゾキバガ,生態情報,日本産蛾類標準図鑑3,f035fb285c4f7c4be6ce273ff51ed9ad9c749e037411026d4499935c90f1275b,99,264,update_note,SMG3-NOTE-0110,geographically_bounded_species_account,species-1244,,地域・島・国外に限定された記述なので該当行だけを修復する。対応する現行亜種行はない。
note-999823,species-1246,キモンアカガネキバガ,生態情報,日本産蛾類標準図鑑3,a8113c31b128e15058494252ea470c715917e5d0c033d66dca217381e580141f,99,265,delete_note,SMG3-NOTE-0111,non_biological_field_spill_not_applicable,species-1246,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999824,species-1247,ギンスジアカガネキバガ,生態情報,日本産蛾類標準図鑑3,a69fd3e39334a28a557db8e872e876ebdb7531bb42f2c0af12265e8fc302be05,99,265,delete_note,SMG3-NOTE-0112,non_biological_field_spill_not_applicable,species-1247,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999825,species-1248,エゾマエチャキバガ,生態情報,日本産蛾類標準図鑑3,b96de6eba590a16c53d4ffa71392a00334a96ec1a28dc6fcc007f87e73062cd9,99,265,delete_note,SMG3-NOTE-0113,non_biological_field_spill_not_applicable,species-1248,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999826,species-1249,マエチャキバガ,生態情報,日本産蛾類標準図鑑3,1b9346733db6ea5de7b5601886a27cd5382a8012296a1b0d66233d2839e65afc,100,266,delete_note,SMG3-NOTE-0114,non_biological_field_spill_not_applicable,species-1249,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999827,species-1250,サクラソウキバガ,生態情報,日本産蛾類標準図鑑3,243834216e48878d8195a96a1e885ee5604e56b1ce78fed5f5818fa842dd0c7a,100,266,delete_note,SMG3-NOTE-0115,non_biological_field_spill_not_applicable,species-1250,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999828,species-1251,オカトラノオキバガ,生態情報,日本産蛾類標準図鑑3,9d4213a1071f71678082d99e8c5d395caf19c48d46a306c594bd3982467d99e7,100,267,update_note,SMG3-NOTE-0116,geographically_bounded_species_account,species-1251,,地域・島・国外に限定された記述なので該当行だけを修復する。対応する現行亜種行はない。
note-999829,species-1252,クマタシラホシキバガ,生態情報,日本産蛾類標準図鑑3,2bf0b0bcfe6aab1ca09903bf812ab1e82f91ddc8868e7b588717e5bc1f017d5f,100,267,delete_note,SMG3-NOTE-0117,non_biological_field_spill_not_applicable,species-1252,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999830,species-1253,ナスノキバガ,生態情報,日本産蛾類標準図鑑3,7d943079617a4cc7c65e3b2c67939664b7c3eeac7d051408c7eca186c525542e,100,267,delete_note,SMG3-NOTE-0118,non_biological_field_spill_not_applicable,species-1253,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999831,species-1254,キモンキバガ,生態情報,日本産蛾類標準図鑑3,b168ee81d9170f0d8aae794f832ace053fefb25f24a6018a0f175f94f1fab7b6,100,267,delete_note,SMG3-NOTE-0119,non_biological_field_spill_not_applicable,species-1254,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999833,species-1257,ニセイグサキバガ,生態情報,日本産蛾類標準図鑑3,4b1b5b6ac6423660b4330d50bb62ae2432385223e5d36eb049c44aff3b51c1a5,101,268,delete_note,SMG3-NOTE-0120,non_biological_field_spill_not_applicable,species-1257,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999834,species-1256,アヤメキバガ,生態情報,日本産蛾類標準図鑑3,ca31b8f4b8b5f29e624b8cc354048a4f0897748a7eee5d72664b23df0b00f15b,101,268,delete_note,SMG3-NOTE-0121,non_biological_field_spill_not_applicable,species-1256,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999835,species-1264,ハイイロムシコブキバガ,生態情報,日本産蛾類標準図鑑3,ba83650e58e523e0b348b5a22e9efa40575fe22b6e137af9d47dc7b015a7813d,102,270,delete_note,SMG3-NOTE-0122,non_biological_field_spill_not_applicable,species-1264,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999836,species-1261,ウスキマダラキバガ,生態情報,日本産蛾類標準図鑑3,6bca0e83f9cc98d5cfb75b09d23f6edd6205039218ce71c525912e19c6949edc,102,270,delete_note,SMG3-NOTE-0123,non_biological_field_spill_not_applicable,species-1261,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999837,species-1262,ヒメキマダラキバガ,生態情報,日本産蛾類標準図鑑3,2a17a62409f58e3fe4375c3cf773eacf48d5610d3d6383c38f698273280792d5,102,270,delete_note,SMG3-NOTE-0124,non_biological_field_spill_not_applicable,species-1262,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999838,species-1263,イツボシマダラキバガ,生態情報,日本産蛾類標準図鑑3,f97509fe17e7f0b317f23b489d8ed6303dfe3068abe0d63ab8a2956532c9023d,102,270,delete_note,SMG3-NOTE-0125,non_biological_field_spill_not_applicable,species-1263,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999839,species-1258,ミゾソバキバガ,生態情報,日本産蛾類標準図鑑3,74f7b4b724dff8d4dd0e37a65bbc7a120dc7a5cb188dcd711c29d4ba7766736b,101,268,delete_note,SMG3-NOTE-0126,non_biological_field_spill_not_applicable,species-1258,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999840,species-1260,ウスイロフサベリキバガ,生態情報,日本産蛾類標準図鑑3,e45bc1fb71ef1f03f255291c330627a7f9a852b728a986d1caab474cc6c3a1d8,101,269,delete_note,SMG3-NOTE-0127,non_biological_field_spill_not_applicable,species-1260,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999841,species-1265,バクガ,生態情報,日本産蛾類標準図鑑3,31d9e727cf898cbdddc42efcd839f40872ed011e5fd180049f9fc6909501afdc,102,270,update_note,SMG3-NOTE-0128,species_level_account_without_subspecies_designation,species-1265,,出典に亜種名の明記がない種レベル記述。対応する現行亜種行がないため、該当行だけを修復する。
note-999842,species-1266,ソバカスキバガ,生態情報,日本産蛾類標準図鑑3,1595d1a3b4d3daa86be8f4dd76dfbd82e8703e621358df12a221a35e9c046f60,102,270,delete_note,SMG3-NOTE-0129,non_biological_field_spill_not_applicable,species-1266,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999843,species-1267,ゴマダラハイキバガ,生態情報,日本産蛾類標準図鑑3,c064ae41eb20d80c4708b744748d23a3bcaed28fc92260f36be26aa2ba0388c4,102,271,delete_note,SMG3-NOTE-0130,non_biological_field_spill_not_applicable,species-1267,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999844,species-1268,ヤナギウスグロキバガ,生態情報,日本産蛾類標準図鑑3,313776a69a096fb6f353221461e6350ea3a151d888133e59f327f856b0e41ad2,102,271,delete_note,SMG3-NOTE-0131,non_biological_field_spill_not_applicable,species-1268,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999845,species-1269,ヒメウスグロキバガ,生態情報,日本産蛾類標準図鑑3,9bc0d542c8bdfa48847262424d421e02ef76d675410342c7091a79d995a551a6,102,271,delete_note,SMG3-NOTE-0132,non_biological_field_spill_not_applicable,species-1269,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999846,species-1271,トドマツクロマダラキバガ,生態情報,日本産蛾類標準図鑑3,022494c697b420ccd6207fa28bcdd5f4496e9555bf8362fcac2c1cd5cc959cd2,103,272,delete_note,SMG3-NOTE-0133,non_biological_field_spill_not_applicable,species-1271,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999847,species-1272,ナラクロテンキバガ,生態情報,日本産蛾類標準図鑑3,1e8ccc5e18ffabd635212820ade8f1e46447cba5a4df6cbe6c5ed3d461f4ef53,103,272,delete_note,SMG3-NOTE-0134,non_biological_field_spill_not_applicable,species-1272,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999848,species-1273,ミツコブキバガ,生態情報,日本産蛾類標準図鑑3,de8fe676b9b5eb33656e09b10ac980c1008ee189a8c8b0c3aee9b5ccde749587,103,272,delete_note,SMG3-NOTE-0135,non_biological_field_spill_not_applicable,species-1273,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999849,species-1275,ダケカンバミツコブキバガ,生態情報,日本産蛾類標準図鑑3,e9d493d8cf5fd37bf4c083095febdc3e3e92d7a5f95d8409d36ad0914717f799,103,273,delete_note,SMG3-NOTE-0136,non_biological_field_spill_not_applicable,species-1275,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999850,species-1276,クルミミツコブキバガ,生態情報,日本産蛾類標準図鑑3,ca67bebcf7f40e2048e4fe3be93b512c8017c5ff6a3063da613422a460ce8570,103,273,delete_note,SMG3-NOTE-0137,non_biological_field_spill_not_applicable,species-1276,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999851,species-1278,シモフリミヤマキバガ,生態情報,日本産蛾類標準図鑑3,f39954a6ac7655e09596196fd5835c739c567e8c93fd6c97060fec021ece3840,103,273,update_note,SMG3-NOTE-0138,geographically_bounded_species_account,species-1278,,地域・島・国外に限定された記述なので該当行だけを修復する。対応する現行亜種行はない。
note-999852,species-1279,シロオビミヤマキバガ,生態情報,日本産蛾類標準図鑑3,6eea12b721d06fc2c2b0749d09f4d854d1d8489eaa7034d41be735be0367b718,104,274,delete_note,SMG3-NOTE-0139,non_biological_field_spill_not_applicable,species-1279,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999853,species-1280,トウヒミヤマキバガ,生態情報,日本産蛾類標準図鑑3,4116a322078fc37f919204810c1128765f663a678672faa2149bef00fe009efc,104,274,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1280,,修正対象ではないため、既存の適用範囲を変更しない。
note-999854,species-1281,トビイロミヤマキバガ,生態情報,日本産蛾類標準図鑑3,8336330a670c20d615c1b63747a75c67f1cc6d8ab318c1fcb471094a4b419c15,104,274,delete_note,SMG3-NOTE-0140,non_biological_field_spill_not_applicable,species-1281,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999855,species-1282,ヒメトウヒミヤマキバガ,生態情報,日本産蛾類標準図鑑3,ae043e531646ba1e1f1bc07d7148bff2272370e0b803fa921d96a6acf4b6a5ad,104,275,delete_note,SMG3-NOTE-0141,non_biological_field_spill_not_applicable,species-1282,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999856,species-1284,アカマツチビキバガ,生態情報,日本産蛾類標準図鑑3,fabaf19d04133d9389351d4213fd646e3e7d11f0d9288d6755fd3d01aa43a064,104,275,delete_note,SMG3-NOTE-0142,non_biological_field_spill_not_applicable,species-1284,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999857,species-1283,イブキチビキバガ,生態情報,日本産蛾類標準図鑑3,287f5815f822b15144e0936f3f5547bd81f65b173ace2bb6ac14b34d5b03337b,104,275,delete_note,SMG3-NOTE-0143,non_biological_field_spill_not_applicable,species-1283,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999858,species-1286,ツシマチビキバガ,生態情報,日本産蛾類標準図鑑3,b517331c3a8103d8f660df38211ea4f3b6fbafa42eca07ce7ea6b7c8a93fd4d0,104,275,delete_note,SMG3-NOTE-0144,non_biological_field_spill_not_applicable,species-1286,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999859,species-1285,シロホソハネキバガ,生態情報,日本産蛾類標準図鑑3,b69a9207753e6de9e03f6e6df7bd5fcb8903b96f0a0dc49cc592bc0475037f32,104,275,delete_note,SMG3-NOTE-0145,non_biological_field_spill_not_applicable,species-1285,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999860,species-1287,ウロコホソハネキバガ,生態情報,日本産蛾類標準図鑑3,11c9786a77aaddf1941c08b4fc5d532098819aef197b8cfb6457bcac9d888c15,104,275,delete_note,SMG3-NOTE-0146,non_biological_field_spill_not_applicable,species-1287,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999861,species-1288,ゴマダラシロチビキバガ,生態情報,日本産蛾類標準図鑑3,36dcb171858b310e946aa7fae6fcdb1489d64b8601fadf5518e2ab01f1494c96,105,276,delete_note,SMG3-NOTE-0147,non_biological_field_spill_not_applicable,species-1288,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999862,species-1291,ヒメイッシキチビキバガ,生態情報,日本産蛾類標準図鑑3,41e3aa4afed8e3270817c559b4ad0fb8d32a95d73a36995e79f7fcc9717cf31f,105,277,delete_note,SMG3-NOTE-0148,non_biological_field_spill_not_applicable,species-1291,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999863,species-1294,クロボシヒメホソハネキバガ,生態情報,日本産蛾類標準図鑑3,97bb5a9aa7a3759c3504f4be1ec5906f0f46173ecae5fa3855baf9ac5c7c25d2,105,277,delete_note,SMG3-NOTE-0149,non_biological_field_spill_not_applicable,species-1294,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999864,species-1292,スリサンキバガ,生態情報,日本産蛾類標準図鑑3,809711818881784baed0e3bfcc85bd922e8c3c809bd3f0da223782e1922cb50e,105,277,delete_note,SMG3-NOTE-0150,non_biological_field_spill_not_applicable,species-1292,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999865,species-1293,オオシロホソハネキバガ,生態情報,日本産蛾類標準図鑑3,874c152726d496b4f317959d504959300b42b6b79f50bf9fb89cf94975ff4d39,105,277,delete_note,SMG3-NOTE-0151,non_biological_field_spill_not_applicable,species-1293,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999866,species-1295,ヨツクロボシハイチビキバガ,生態情報,日本産蛾類標準図鑑3,4eb23e38a77c911f60524de54a3eaa4430ad47358b9914b576270dfce270dc27,105,277,delete_note,SMG3-NOTE-0152,non_biological_field_spill_not_applicable,species-1295,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999867,species-1296,クロオビハイチビキバガ,生態情報,日本産蛾類標準図鑑3,d3197b3d46b5491db8c6c6b4a7ef98db033d990950dc9bef022ad1679ac5a982,105,277,delete_note,SMG3-NOTE-0153,non_biological_field_spill_not_applicable,species-1296,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999868,species-1297,ウスボシハイチビキバガ,生態情報,日本産蛾類標準図鑑3,f32c1a0b4277313eea0e75fed6dd2323d7c83062fca1c651a9b3a6f3e534e5e2,106,278,delete_note,SMG3-NOTE-0154,non_biological_field_spill_not_applicable,species-1297,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999869,species-1300,ゴマダラヒメキバガ,生態情報,日本産蛾類標準図鑑3,cbb1064ca978a7b4bea2fbc044551f089a7d40e0715109602ead1980b3b7ccf6,106,278,delete_note,SMG3-NOTE-0155,non_biological_field_spill_not_applicable,species-1300,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999870,species-1299,カクモンハイイロヒメキバガ,生態情報,日本産蛾類標準図鑑3,8e15b6e8b76aacef6c35163ce2862618b8f91a70fce71925a5bc726704f43b7a,106,278,delete_note,SMG3-NOTE-0156,non_biological_field_spill_not_applicable,species-1299,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999871,species-1301,ウスグロゴマダラヒメキバガ,生態情報,日本産蛾類標準図鑑3,9162cc02c2f0566ad331f648c3a33ff5198112d696d7cdcf2f15c716acf71aee,106,278,delete_note,SMG3-NOTE-0157,non_biological_field_spill_not_applicable,species-1301,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999872,species-1302,ハイイロゴマダラヒメキバガ,生態情報,日本産蛾類標準図鑑3,b8a58f62693aa7893a7a7516031d0fc88e3d4375d958e696c3f4d7db44e6d68c,106,278,delete_note,SMG3-NOTE-0158,non_biological_field_spill_not_applicable,species-1302,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999873,species-1303,オオゴマダラヒメキバガ,生態情報,日本産蛾類標準図鑑3,1e7d823084611bee526ca2a41f999735739c749a598fbc00360ce08157fc46a9,106,279,delete_note,SMG3-NOTE-0159,non_biological_field_spill_not_applicable,species-1303,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999874,species-1304,キンバネチビキバガ,生態情報,日本産蛾類標準図鑑3,273a5cc3f886b2928d4ed945e8df7da44b0e98c810a4baf45ef48723033ce954,106,279,delete_note,SMG3-NOTE-0160,non_biological_field_spill_not_applicable,species-1304,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999875,species-1305,クロマダラコキバガ,生態情報,日本産蛾類標準図鑑3,bd99f62ee94d5a2566c335a714a273cea42d0bbe7d3e01a265741bdc676c7edc,106,279,delete_note,SMG3-NOTE-0161,non_biological_field_spill_not_applicable,species-1305,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999876,species-1307,ハイナデシコキバガ,生態情報,日本産蛾類標準図鑑3,5ced56788394525afda0f568bab0ef42b453a2aeca8caaf61d3c5bd3fefb18bb,106,279,delete_note,SMG3-NOTE-0162,non_biological_field_spill_not_applicable,species-1307,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999877,species-1385,ウステンキバガ,生態情報,日本産蛾類標準図鑑3,9eeb42c17082a664340580cfe5966f12ed71f41739b62ad0ec353d7d087dc20c,115,297,delete_note,SMG3-NOTE-0163,non_biological_field_spill_not_applicable,species-1385,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999878,species-1308,クロナデシコキバガ,生態情報,日本産蛾類標準図鑑3,d22d45854949e83b3ab83567217383b61a62d09d877dba1f40188f2e9de8b2c6,107,280,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1308,,修正対象ではないため、既存の適用範囲を変更しない。
note-999879,species-1309,ジャガイモキバガ,生態情報,日本産蛾類標準図鑑3,8d24b0a530e4ca3efd9a888896a2e34eec7f55f78804c78d812883297ec5eb2d,107,280,update_note,SMG3-NOTE-0164,species_level_account_without_subspecies_designation,species-1309,,出典に亜種名の明記がない種レベル記述。対応する現行亜種行がないため、該当行だけを修復する。
note-999880,species-1310,ハマアカザキバガ,生態情報,日本産蛾類標準図鑑3,9ef83e345a42c3ef37c6117175f7a3722fedf69a02d52131c76d2925e9426da0,107,281,delete_note,SMG3-NOTE-0165,non_biological_field_spill_not_applicable,species-1310,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999881,species-1312,クロコキバガ,生態情報,日本産蛾類標準図鑑3,22cb8ce74670ee0d8d0aaba3c69837caeca3acf767109177e001a8963c196e2d,107,281,delete_note,SMG3-NOTE-0166,non_biological_field_spill_not_applicable,species-1312,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999882,species-1311,ウスグロコキバガ,生態情報,日本産蛾類標準図鑑3,d23d2bd7a545c8a0fada55d74fb478eb265deb3590c1749d63700d74900a08d0,107,281,delete_note,SMG3-NOTE-0167,non_biological_field_spill_not_applicable,species-1311,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999883,species-1314,エゾマダラコキバガ,生態情報,日本産蛾類標準図鑑3,afdefa66c6e2e5700e57d5a84117c688b8c598bb7f7f21e40c1cbeaa4d7dea9d,107,281,delete_note,SMG3-NOTE-0168,non_biological_field_spill_not_applicable,species-1314,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999884,species-1316,ゴマシオコキバガ,生態情報,日本産蛾類標準図鑑3,df0f9dda954973e03759caf2b1c097805d63aa44359afcfab675fbcbd911fc75,108,282,delete_note,SMG3-NOTE-0169,non_biological_field_spill_not_applicable,species-1316,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999885,species-1321,シロクロキバガ,生態情報,日本産蛾類標準図鑑3,ce5af75b3d0e94f6c018e7de6f097e5c9ce125d7bbec9f69e31285d600f55f74,108,283,delete_note,SMG3-NOTE-0170,non_biological_field_spill_not_applicable,species-1321,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999886,species-1322,キボシキバガ,生態情報,日本産蛾類標準図鑑3,45c79ab6cb4af5005e2a155356e8c83d9eef167dfac43d6eaa31f5f7f149df5c,108,283,delete_note,SMG3-NOTE-0171,non_biological_field_spill_not_applicable,species-1322,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999887,species-1324,コキボシキバガ,生態情報,日本産蛾類標準図鑑3,6dff36ad901725ee725aff5fd37848c5ac26e9143405e124186e41b41fee0c41,109,284,delete_note,SMG3-NOTE-0172,non_biological_field_spill_not_applicable,species-1324,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999888,species-1325,キボシクロキバガ,生態情報,日本産蛾類標準図鑑3,0fb4a0e07102a079f14d25747c8e97a65e3a7a47e1ff7550119cfc7074d9ba97,109,284,delete_note,SMG3-NOTE-0173,non_biological_field_spill_not_applicable,species-1325,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999889,species-1327,ドギュンサンコキボシキバガ,生態情報,日本産蛾類標準図鑑3,e66462cf7d52847cdb981f2de0ce06f443912183548eac57f43a749f1b2a8120,109,284,delete_note,SMG3-NOTE-0174,non_biological_field_spill_not_applicable,species-1327,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999890,species-1328,ウスキボシキバガ,生態情報,日本産蛾類標準図鑑3,ffdf7c56ddfc987aed941a81b180410a9c071d294ba962a91c5a9dce43a9f2f6,109,284,delete_note,SMG3-NOTE-0175,non_biological_field_spill_not_applicable,species-1328,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999891,species-1326,ニセキボシクロキバガ,生態情報,日本産蛾類標準図鑑3,3ee38b4f876b80a35873e5c6136ded0764c311acce5cdd9196aea900ca1c567f,109,284,delete_note,SMG3-NOTE-0176,non_biological_field_spill_not_applicable,species-1326,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999892,species-1329,ワタナベクロオビキバガ,生態情報,日本産蛾類標準図鑑3,0c844d14fcc576230d9d3e7c42b60bc610b7cea3c5b8244970dedc88e8da19a4,109,285,delete_note,SMG3-NOTE-0177,non_biological_field_spill_not_applicable,species-1329,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999893,species-1332,ウスクロオビキバガ,生態情報,日本産蛾類標準図鑑3,12b87b7fdc4e9fbd3b78d3c33395bd2d16954376729eb3e8bfd0fa18f559a05e,109,285,delete_note,SMG3-NOTE-0178,non_biological_field_spill_not_applicable,species-1332,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999894,species-1335,ネジロナカグロキバガ,生態情報,日本産蛾類標準図鑑3,4ea279c60046b68fd6455d78f748c1beb2e102bd74f16ced07fea5c131e5c142,110,286,delete_note,SMG3-NOTE-0179,non_biological_field_spill_not_applicable,species-1335,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999895,species-1334,ゴマダラウスチャキバガ,生態情報,日本産蛾類標準図鑑3,957599db5285b4707d38eef0f2cce02eda12b419af5ed7db6179b10630599075,110,286,delete_note,SMG3-NOTE-0180,non_biological_field_spill_not_applicable,species-1334,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999896,species-1337,ウスクロテンシロキバガ,生態情報,日本産蛾類標準図鑑3,e3214ca5f12bf8c2f7817410b04eaa8f93311c471a704a1d3931b3d5469cde95,110,287,delete_note,SMG3-NOTE-0181,non_biological_field_spill_not_applicable,species-1337,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999897,species-1338,ナラクロオビキバガ,生態情報,日本産蛾類標準図鑑3,7c8d065899db5f8d2d2b28eb02b9935b9b01f49e081d3bf39715a767452b42e0,110,287,update_note,SMG3-NOTE-0182,species_level_account_without_subspecies_designation,species-1338,,出典に亜種名の明記がない種レベル記述。対応する現行亜種行がないため、該当行だけを修復する。
note-999898,species-1339,ニセナラクロオビキバガ,生態情報,日本産蛾類標準図鑑3,ef7bea5f97c3cecd4bf316900f37c1d701f0185ee4df13ed37b1de3ebd39527b,110,287,delete_note,SMG3-NOTE-0183,non_biological_field_spill_not_applicable,species-1339,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999899,species-1342,クロオビハイキバガ,生態情報,日本産蛾類標準図鑑3,f89197a391ec36ec0e472a4c4164b0a501ed6285617bac07a9fa73494b69f6bf,110,287,delete_note,SMG3-NOTE-0184,non_biological_field_spill_not_applicable,species-1342,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999900,species-1344,ナラウスオビキバガ,生態情報,日本産蛾類標準図鑑3,19dc248569a717bb012e1635dcd3f5da2830c7243dac9e3c784f4d3072944a69,111,288,delete_note,SMG3-NOTE-0185,non_biological_field_spill_not_applicable,species-1344,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999901,species-1346,イシガケモンハイイロキバガ,生態情報,日本産蛾類標準図鑑3,256e5e4aa1280aeed3db90231185291047cecb8c95e5fcad2c386958c9b2b06f,111,288,delete_note,SMG3-NOTE-0186,non_biological_field_spill_not_applicable,species-1346,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999902,species-1347,ダイセツキバガ,生態情報,日本産蛾類標準図鑑3,f3c558b76ce675841edb70a524ad0f58af150f85907cb421787250f5694c595a,111,288,delete_note,SMG3-NOTE-0187,non_biological_field_spill_not_applicable,species-1347,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999903,species-1348,サビイロクロキバガ,生態情報,日本産蛾類標準図鑑3,cb5b41156365008401c92d593ccdc75237848f6d8aacfd32fd2b34c2a3b76fbf,111,288,delete_note,SMG3-NOTE-0188,non_biological_field_spill_not_applicable,species-1348,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999904,species-1345,ウバメガシハマキキバガ,生態情報,日本産蛾類標準図鑑3,0ce4eeea64696697ae556385c91a681f432a3b8c742c6c66ec23a1f41558bc4c,111,288,delete_note,SMG3-NOTE-0189,non_biological_field_spill_not_applicable,species-1345,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999905,species-1349,マツノクロボシキバガ,生態情報,日本産蛾類標準図鑑3,853ccb3dd6694e9cdc1a7db9625b0ff5e143b8d176845e06bbb2f853e29cafae,111,289,update_note,SMG3-NOTE-0190,geographically_bounded_species_account,species-1349,,地域・島・国外に限定された記述なので該当行だけを修復する。対応する現行亜種行はない。
note-999906,species-1350,カンバシモフリキバガ,生態情報,日本産蛾類標準図鑑3,d8a639c7862bfb307256c8f69ad5d07800a424bd55258775729856ab2bc67b4e,111,289,delete_note,SMG3-NOTE-0191,non_biological_field_spill_not_applicable,species-1350,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999907,species-1351,ダケカンバキバガ,生態情報,日本産蛾類標準図鑑3,5d7eeff0ab55d465f35770fe60b9dcf8ae18ded201bea60e93cfe87bf2d014cb,111,289,delete_note,SMG3-NOTE-0192,non_biological_field_spill_not_applicable,species-1351,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999908,species-1352,ポプラキバガ,生態情報,日本産蛾類標準図鑑3,ca934e0c5779f9556a05e7be49fd413733080cf67e8b4ca66f9d2c7a85b84ff4,112,290,delete_note,SMG3-NOTE-0193,non_biological_field_spill_not_applicable,species-1352,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999909,species-1353,サクラキバガ,生態情報,日本産蛾類標準図鑑3,573e60fbba1f699cc4ac8eab1cd0c64905934f5aaf18eecaf4151a2f7f98e096,112,290,delete_note,SMG3-NOTE-0194,non_biological_field_spill_not_applicable,species-1353,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999910,species-1354,シロオビクロキバガ,生態情報,日本産蛾類標準図鑑3,e7dd28af7a31b3843625559a1412cce75faffa58179f2f91c6f08f584c20df2d,112,291,delete_note,SMG3-NOTE-0195,non_biological_field_spill_not_applicable,species-1354,,生態情報ではない欄混入のため、亜種共有の判定対象外。
